FINAL_DECISION,PCT,TOTAL_MATCHES,PCT_ALL_PETREL_MATCHES,PCT_ALL_MOA_MATCHES,AVG_SKUS_PER_QUARTER,AVG_QUARTERS_PER_SKU,DIVISION_MOA,DIVISION_PETREL,MOA_FACILITY,MOA_FACILITY_OF_INTEREST,FAC_COMB,PETREL_FACILITY,PETREL_FACILITY_OF_INTEREST,FACILITY_TYPE_MOA,FACILITY_TYPE_PETREL,BED_SIZE_MOA,BED_SIZE_PETREL,TOTAL_MATCHES,QUARTER_MATCHES,MATCHES_WITH,MATCHES_WITHOUT,DECISION,SCORE,FACILITY_IDS_MOA,FACILITY_IDS_PETREL
,95.51577842,41,0.25625,0.001089,8.2,1.413793,WEST NORTH CENTRAL,WEST NORTH CENTRAL,M_0000000472,M_0000000472,                 M_0000000472P_AGGREGATED_WEST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_WEST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_WEST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 5: 401-600,AGGREGATED,41,5,306653,292902,KEEP,11.5931026,"['M_0000000472', 'M_0000001378', 'M_0000002638', 'M_0000023170', 'M_0000032887', 'M_0000032914', 'M_0000032917', 'M_0000032932', 'M_0000036877', 'M_0000036904', 'M_0000037207', 'M_0000041698', 'M_0000051106', 'M_0000051424', 'M_0000051427', 'M_0000078346', 'M_0000078643', 'M_0000078709']",['P_AGGREGATED_WEST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL']
,98.97502823,41,0.953488,0.005385,10.25,1.464286,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000085312,M_0000085312,                 M_0000085312P_0000014798,P_0000014798,P_0000014798,MEDICAL GROUP,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,41,4,68197,67498,KEEP,15.0089315,"['M_0000014539', 'M_0000085312']",['P_0000014798']
y,0,41,0.953488,0.836735,3.727273,1.782609,WEST SOUTH CENTRAL,WEST SOUTH CENTRAL,M_0000088051,M_0000088051,                 M_0000088051P_0000125271,P_0000125271,P_0000125271,MEDICAL GROUP,AMBULATORY CARE CENTER,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,41,11,798,0,KEEP,6.644270395,['M_0000088051'],['P_0000125271']
,109.0241428,41,0.222826,0.001089,4.1,1.242424,NEW ENGLAND,NEW ENGLAND,M_0000089380,M_0000089380,                 M_0000089380P_AGGREGATED_NEW ENGLAND_HEALTHCARE CORPORATE OFFICE,P_AGGREGATED_NEW ENGLAND_HEALTHCARE CORPORATE OFFICE,P_AGGREGATED_NEW ENGLAND_HEALTHCARE CORPORATE OFFICE,HOSPITAL,HEALTHCARE CORPORATE OFFICE,CATEGORY 1: 0-50,AGGREGATED,41,10,148823,162253,REMOVE,5.0939384,"['M_0000025339', 'M_0000025705', 'M_0000084832', 'M_0000084847', 'M_0000089380']",['P_AGGREGATED_NEW ENGLAND_HEALTHCARE CORPORATE OFFICE']
y,48.36601307,43,0.895833,0.358333,43,1,MOUNTAIN,MOUNTAIN,M_0000072616,M_0000072616,                 M_0000072616P_0000002692,P_0000002692,P_0000002692,HOSPITAL,CRITICAL ACCESS,CATEGORY 1: 0-50,CATEGORY 1: 0-50,43,1,765,370,KEEP,43,"['M_0000002458', 'M_0000072616']",['P_0000002692']
,94.47925787,44,0.275,0.001169,3.666667,1.76,MOUNTAIN,MOUNTAIN,M_0000014431,M_0000014431,                 M_0000014431P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,AGGREGATED,44,12,479700,453217,KEEP,6.45333392,"['M_0000001936', 'M_0000001939', 'M_0000002002', 'M_0000002056', 'M_0000004825', 'M_0000013852', 'M_0000013864', 'M_0000013888', 'M_0000013891', 'M_0000013927', 'M_0000013981', 'M_0000014008', 'M_0000014011', 'M_0000014041', 'M_0000014053', 'M_0000014068', 'M_0000014092', 'M_0000014158', 'M_0000014416', 'M_0000014431', 'M_0000014500', 'M_0000014611', 'M_0000014692', 'M_0000014767', 'M_0000077866', 'M_0000077869', 'M_0000077899', 'M_0000078985', 'M_0000080419', 'M_0000080944', 'M_0000080947', 'M_0000081298']",['P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL']
y,36.44716692,44,0.977778,0.77193,44,1,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000071596,M_0000071596,                 M_0000071596P_0000027342,P_0000027342,P_0000027342,MEDICAL GROUP,SKILLED NURSING,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,44,1,653,238,KEEP,44,"['M_0000053584', 'M_0000071596', 'M_0000085591']",['P_0000027342']
,94.32737061,45,0.432692,0.001195,2.5,1.451613,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000014677,M_0000014677,                 M_0000014677P_AGGREGATED_EAST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_EAST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_EAST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,AGGREGATED,45,18,267495,252321,KEEP,3.6290325,"['M_0000000337', 'M_0000002638', 'M_0000004363', 'M_0000006850', 'M_0000010084', 'M_0000011185', 'M_0000014677', 'M_0000015727', 'M_0000017116', 'M_0000017842', 'M_0000019114', 'M_0000021586', 'M_0000033565', 'M_0000034207', 'M_0000034246', 'M_0000034261', 'M_0000037702', 'M_0000038029', 'M_0000038044', 'M_0000038059', 'M_0000070390', 'M_0000070456', 'M_0000075415', 'M_0000079306', 'M_0000079309', 'M_0000081322']",['P_AGGREGATED_EAST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL']
y,45.05263158,45,1,0.652174,2.8125,3.75,NEW ENGLAND,NEW ENGLAND,M_0000025687,M_0000025687,                 M_0000025687P_0000032362,P_0000032362,P_0000032362,NON HOSPITAL,PHYSICIAN(S),CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,45,16,1425,642,KEEP,10.546875,"['M_0000025687', 'M_0000094543']",['P_0000032362']
,98.16940506,46,0.206278,0.001222,3.066667,2,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000017005,M_0000017005,                 M_0000017005P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,AGGREGATED,46,15,626463,614995,KEEP,6.133334,"['M_0000002896', 'M_0000004780', 'M_0000005290', 'M_0000011482', 'M_0000011587', 'M_0000017005', 'M_0000019435', 'M_0000022966', 'M_0000022981', 'M_0000024688', 'M_0000024727', 'M_0000025165', 'M_0000026131', 'M_0000026968', 'M_0000027283', 'M_0000027346', 'M_0000027742', 'M_0000028144', 'M_0000028159', 'M_0000028183', 'M_0000028198', 'M_0000028201', 'M_0000028228', 'M_0000028618', 'M_0000028651', 'M_0000029236', 'M_0000029242', 'M_0000031789', 'M_0000033853', 'M_0000037018', 'M_0000040126', 'M_0000090199', 'M_0000090895', 'M_0000100750']",['P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL']
,97.37159258,46,0.262857,0.001222,1.916667,1.84,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000026131,M_0000026131,                 M_0000026131P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,NON HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,AGGREGATED,46,24,626463,609997,KEEP,3.52666728,"['M_0000002896', 'M_0000004780', 'M_0000005290', 'M_0000011482', 'M_0000011587', 'M_0000017005', 'M_0000019435', 'M_0000022966', 'M_0000022981', 'M_0000024688', 'M_0000024727', 'M_0000025165', 'M_0000026131', 'M_0000026968', 'M_0000027283', 'M_0000027346', 'M_0000027742', 'M_0000028144', 'M_0000028159', 'M_0000028183', 'M_0000028198', 'M_0000028201', 'M_0000028228', 'M_0000028618', 'M_0000028651', 'M_0000029236', 'M_0000029242', 'M_0000031789', 'M_0000033853', 'M_0000037018', 'M_0000040126', 'M_0000090199', 'M_0000090895', 'M_0000100750']",['P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL']
,96.79214894,46,0.901961,0.001222,2.421053,1.586207,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000028201,M_0000028201,                 M_0000028201P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,AGGREGATED,46,19,626463,606367,KEEP,3.840291216,"['M_0000002896', 'M_0000004780', 'M_0000005290', 'M_0000011482', 'M_0000011587', 'M_0000017005', 'M_0000019435', 'M_0000022966', 'M_0000022981', 'M_0000024688', 'M_0000024727', 'M_0000025165', 'M_0000026131', 'M_0000026968', 'M_0000027283', 'M_0000027346', 'M_0000027742', 'M_0000028144', 'M_0000028159', 'M_0000028183', 'M_0000028198', 'M_0000028201', 'M_0000028228', 'M_0000028618', 'M_0000028651', 'M_0000029236', 'M_0000029242', 'M_0000031789', 'M_0000033853', 'M_0000037018', 'M_0000040126', 'M_0000090199', 'M_0000090895', 'M_0000100750']",['P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL']
,99.72536963,46,1,0.002535,3.285714,2.875,SOUTH ATLANTIC,SOUTH ATLANTIC,M_0000035113,M_0000035113,                 M_0000035113P_0000033874,P_0000033874,P_0000033874,NON HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 5: 401-600,46,14,173688,173211,KEEP,9.44642775,"['M_0000006169', 'M_0000017071', 'M_0000034951', 'M_0000035056', 'M_0000035071', 'M_0000035113', 'M_0000035122', 'M_0000035125', 'M_0000035140', 'M_0000035530', 'M_0000035560', 'M_0000050494']",['P_0000033874']
,93.36810034,47,0.303226,0.001249,5.222222,1.46875,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000019114,M_0000019114,                 M_0000019114P_AGGREGATED_EAST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_EAST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_EAST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,AGGREGATED,47,9,267495,249755,KEEP,7.670138563,"['M_0000000337', 'M_0000002638', 'M_0000004363', 'M_0000006850', 'M_0000010084', 'M_0000011185', 'M_0000014677', 'M_0000015727', 'M_0000017116', 'M_0000017842', 'M_0000019114', 'M_0000021586', 'M_0000033565', 'M_0000034207', 'M_0000034246', 'M_0000034261', 'M_0000037702', 'M_0000038029', 'M_0000038044', 'M_0000038059', 'M_0000070390', 'M_0000070456', 'M_0000075415', 'M_0000079306', 'M_0000079309', 'M_0000081322']",['P_AGGREGATED_EAST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL']
,99.23883406,48,0.813559,0.001275,16,1.411765,SOUTH ATLANTIC,SOUTH ATLANTIC,M_0000068704,M_0000068704,                 M_0000068704P_AGGREGATED_SOUTH ATLANTIC_ACADEMIC HEALTH SYSTEM,P_AGGREGATED_SOUTH ATLANTIC_ACADEMIC HEALTH SYSTEM,P_AGGREGATED_SOUTH ATLANTIC_ACADEMIC HEALTH SYSTEM,HOSPITAL,ACADEMIC HEALTH SYSTEM,CATEGORY 4: 201-400,AGGREGATED,48,3,568470,564143,KEEP,22.58824,"['M_0000004081', 'M_0000004651', 'M_0000006496', 'M_0000007030', 'M_0000012337', 'M_0000012361', 'M_0000012373', 'M_0000012397', 'M_0000019093', 'M_0000022468', 'M_0000022639', 'M_0000022996', 'M_0000039475', 'M_0000054100', 'M_0000068704', 'M_0000097453', 'M_0000098356', 'M_0000099379']",['P_AGGREGATED_SOUTH ATLANTIC_ACADEMIC HEALTH SYSTEM']
y,17.80821918,48,0.666667,0.571429,6.857143,1.170732,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000072046,M_0000072046,                 M_0000072046P_0000146897,P_0000146897,P_0000146897,MEDICAL GROUP,PHYSICIAN(S),CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,48,7,3577,637,KEEP,8.027876739,['M_0000072046'],"['P_0000115342', 'P_0000191190', 'P_0000126863', 'P_0000146903', 'P_0000146897']"
y,24.54517422,48,0.666667,0.571429,6.857143,1.170732,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000072046,M_0000072046,                 M_0000072046P_0000146897,P_0000146897,P_0000146897,MEDICAL GROUP,PHYSICIAN(S),CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,48,7,3243,796,KEEP,8.027876739,"['M_0000072046', 'M_0000072049']",['P_0000146897']
,93.96205962,50,0.230415,0.001328,4.166667,1.5625,MOUNTAIN,MOUNTAIN,M_0000014692,M_0000014692,                 M_0000014692P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,AGGREGATED,50,12,479700,450736,KEEP,6.510417188,"['M_0000001936', 'M_0000001939', 'M_0000002002', 'M_0000002056', 'M_0000004825', 'M_0000013852', 'M_0000013864', 'M_0000013888', 'M_0000013891', 'M_0000013927', 'M_0000013981', 'M_0000014008', 'M_0000014011', 'M_0000014041', 'M_0000014053', 'M_0000014068', 'M_0000014092', 'M_0000014158', 'M_0000014416', 'M_0000014431', 'M_0000014500', 'M_0000014611', 'M_0000014692', 'M_0000014767', 'M_0000077866', 'M_0000077869', 'M_0000077899', 'M_0000078985', 'M_0000080419', 'M_0000080944', 'M_0000080947', 'M_0000081298']",['P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL']
y,0,51,0.944444,0.962264,5.1,2.04,EAST SOUTH CENTRAL,EAST SOUTH CENTRAL,M_0000076627,M_0000076627,                 M_0000076627P_0000001401,P_0000001401,P_0000001401,HOME HEALTH AGENCY,HOME HEALTH CARE AGENCY,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,51,10,1172,0,KEEP,10.404,['M_0000076627'],['P_0000001401']
y,69.48220712,51,0.023077,0.05274,12.75,1.307692,MOUNTAIN,MOUNTAIN,M_0000080134,M_0000080134,                 M_0000080134P_0000039274,P_0000039274,P_0000039274,HEALTH SYSTEM,GENERAL MEDICAL AND SURGICAL,CATEGORY 6: 601-1000,CATEGORY 2: 51-100,51,4,10004,6951,KEEP,16.673073,"['M_0000080134', 'M_0000080173']",['P_0000039274']
y,92.93398671,51,0.023077,0.05274,12.75,1.307692,MOUNTAIN,MOUNTAIN,M_0000080134,M_0000080134,                 M_0000080134P_0000039274,P_0000039274,P_0000039274,HEALTH SYSTEM,GENERAL MEDICAL AND SURGICAL,CATEGORY 6: 601-1000,CATEGORY 2: 51-100,51,4,71016,65998,KEEP,16.673073,['M_0000080134'],"['P_0000040075', 'P_0000039274', 'P_0000038488', 'P_0000037342', 'P_0000083622', 'P_0000037816']"
,95.40963382,52,0.135065,0.001381,13,1.148936,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000038029,M_0000038029,                 M_0000038029P_AGGREGATED_EAST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_EAST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_EAST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 6: 601-1000,AGGREGATED,52,4,267495,255216,KEEP,14.936168,"['M_0000000337', 'M_0000002638', 'M_0000004363', 'M_0000006850', 'M_0000010084', 'M_0000011185', 'M_0000014677', 'M_0000015727', 'M_0000017116', 'M_0000017842', 'M_0000019114', 'M_0000021586', 'M_0000033565', 'M_0000034207', 'M_0000034246', 'M_0000034261', 'M_0000037702', 'M_0000038029', 'M_0000038044', 'M_0000038059', 'M_0000070390', 'M_0000070456', 'M_0000075415', 'M_0000079306', 'M_0000079309', 'M_0000081322']",['P_AGGREGATED_EAST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL']
y,39.13043478,52,0.981132,0.825397,52,1,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000071860,M_0000071860,                 M_0000071860P_0000115421,P_0000115421,P_0000115421,MEDICAL GROUP,SKILLED NURSING,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,52,1,851,333,KEEP,52,"['M_0000071860', 'M_0000085591']",['P_0000115421']
,98.43860746,52,0.348993,0.001381,10.4,1.405405,MOUNTAIN,MOUNTAIN,M_0000078985,M_0000078985,                 M_0000078985P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,AGGREGATED,52,5,479700,472210,KEEP,14.616212,"['M_0000001936', 'M_0000001939', 'M_0000002002', 'M_0000002056', 'M_0000004825', 'M_0000013852', 'M_0000013864', 'M_0000013888', 'M_0000013891', 'M_0000013927', 'M_0000013981', 'M_0000014008', 'M_0000014011', 'M_0000014041', 'M_0000014053', 'M_0000014068', 'M_0000014092', 'M_0000014158', 'M_0000014416', 'M_0000014431', 'M_0000014500', 'M_0000014611', 'M_0000014692', 'M_0000014767', 'M_0000077866', 'M_0000077869', 'M_0000077899', 'M_0000078985', 'M_0000080419', 'M_0000080944', 'M_0000080947', 'M_0000081298']",['P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL']
,98.40565205,53,0.768116,0.001408,10.6,1.325,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000090895,M_0000090895,                 M_0000090895P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,AGGREGATED,53,5,626463,616475,KEEP,14.045,"['M_0000002896', 'M_0000004780', 'M_0000005290', 'M_0000011482', 'M_0000011587', 'M_0000017005', 'M_0000019435', 'M_0000022966', 'M_0000022981', 'M_0000024688', 'M_0000024727', 'M_0000025165', 'M_0000026131', 'M_0000026968', 'M_0000027283', 'M_0000027346', 'M_0000027742', 'M_0000028144', 'M_0000028159', 'M_0000028183', 'M_0000028198', 'M_0000028201', 'M_0000028228', 'M_0000028618', 'M_0000028651', 'M_0000029236', 'M_0000029242', 'M_0000031789', 'M_0000033853', 'M_0000037018', 'M_0000040126', 'M_0000090199', 'M_0000090895', 'M_0000100750']",['P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL']
,98.31165792,54,0.310345,0.001434,2.347826,3,NEW ENGLAND,NEW ENGLAND,M_0000025255,M_0000025255,                 M_0000025255P_AGGREGATED_NEW ENGLAND_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_NEW ENGLAND_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_NEW ENGLAND_GENERAL MEDICAL AND SURGICAL,SURGI CENTER,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,AGGREGATED,54,23,752158,739459,KEEP,7.043478,"['M_0000008044', 'M_0000013489', 'M_0000022105', 'M_0000024691', 'M_0000024742', 'M_0000024754', 'M_0000024757', 'M_0000025180', 'M_0000025195', 'M_0000025255', 'M_0000025282', 'M_0000025543', 'M_0000025732', 'M_0000028360', 'M_0000033073', 'M_0000033310', 'M_0000035359', 'M_0000035377', 'M_0000035650', 'M_0000035668', 'M_0000035806', 'M_0000037807', 'M_0000038377', 'M_0000084505', 'M_0000084514', 'M_0000084532', 'M_0000084568', 'M_0000084796', 'M_0000084835', 'M_0000096196', 'M_0000104431']",['P_AGGREGATED_NEW ENGLAND_GENERAL MEDICAL AND SURGICAL']
,96.42245432,56,0.54902,0.001488,2.153846,3.294118,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000027346,M_0000027346,                 M_0000027346P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,AGGREGATED,56,26,626463,604051,KEEP,7.095022878,"['M_0000002896', 'M_0000004780', 'M_0000005290', 'M_0000011482', 'M_0000011587', 'M_0000017005', 'M_0000019435', 'M_0000022966', 'M_0000022981', 'M_0000024688', 'M_0000024727', 'M_0000025165', 'M_0000026131', 'M_0000026968', 'M_0000027283', 'M_0000027346', 'M_0000027742', 'M_0000028144', 'M_0000028159', 'M_0000028183', 'M_0000028198', 'M_0000028201', 'M_0000028228', 'M_0000028618', 'M_0000028651', 'M_0000029236', 'M_0000029242', 'M_0000031789', 'M_0000033853', 'M_0000037018', 'M_0000040126', 'M_0000090199', 'M_0000090895', 'M_0000100750']",['P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL']
y,37.37745098,56,0.982456,0.875,56,1,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000072055,M_0000072055,                 M_0000072055P_0000002421,P_0000002421,P_0000002421,MEDICAL GROUP,SKILLED NURSING,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,56,1,816,305,KEEP,56,"['M_0000072055', 'M_0000085591']",['P_0000002421']
,99.28671901,58,0.644444,0.001541,11.6,2,NEW ENGLAND,NEW ENGLAND,M_0000028360,M_0000028360,                 M_0000028360P_AGGREGATED_NEW ENGLAND_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_NEW ENGLAND_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_NEW ENGLAND_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,AGGREGATED,58,5,752158,746793,KEEP,23.2,"['M_0000008044', 'M_0000013489', 'M_0000022105', 'M_0000024691', 'M_0000024742', 'M_0000024754', 'M_0000024757', 'M_0000025180', 'M_0000025195', 'M_0000025255', 'M_0000025282', 'M_0000025543', 'M_0000025732', 'M_0000028360', 'M_0000033073', 'M_0000033310', 'M_0000035359', 'M_0000035377', 'M_0000035650', 'M_0000035668', 'M_0000035806', 'M_0000037807', 'M_0000038377', 'M_0000084505', 'M_0000084514', 'M_0000084532', 'M_0000084568', 'M_0000084796', 'M_0000084835', 'M_0000096196', 'M_0000104431']",['P_AGGREGATED_NEW ENGLAND_GENERAL MEDICAL AND SURGICAL']
,98.34229727,58,0.935484,0.001541,11.6,1.348837,MOUNTAIN,MOUNTAIN,M_0000077866,M_0000077866,                 M_0000077866P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,AGGREGATED,58,5,479700,471748,KEEP,15.6465092,"['M_0000001936', 'M_0000001939', 'M_0000002002', 'M_0000002056', 'M_0000004825', 'M_0000013852', 'M_0000013864', 'M_0000013888', 'M_0000013891', 'M_0000013927', 'M_0000013981', 'M_0000014008', 'M_0000014011', 'M_0000014041', 'M_0000014053', 'M_0000014068', 'M_0000014092', 'M_0000014158', 'M_0000014416', 'M_0000014431', 'M_0000014500', 'M_0000014611', 'M_0000014692', 'M_0000014767', 'M_0000077866', 'M_0000077869', 'M_0000077899', 'M_0000078985', 'M_0000080419', 'M_0000080944', 'M_0000080947', 'M_0000081298']",['P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL']
,95.24202627,59,0.526786,0.001567,5.363636,1.84375,MOUNTAIN,MOUNTAIN,M_0000014041,M_0000014041,                 M_0000014041P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 5: 401-600,AGGREGATED,59,11,479700,456876,KEEP,9.889203875,"['M_0000001936', 'M_0000001939', 'M_0000002002', 'M_0000002056', 'M_0000004825', 'M_0000013852', 'M_0000013864', 'M_0000013888', 'M_0000013891', 'M_0000013927', 'M_0000013981', 'M_0000014008', 'M_0000014011', 'M_0000014041', 'M_0000014053', 'M_0000014068', 'M_0000014092', 'M_0000014158', 'M_0000014416', 'M_0000014431', 'M_0000014500', 'M_0000014611', 'M_0000014692', 'M_0000014767', 'M_0000077866', 'M_0000077869', 'M_0000077899', 'M_0000078985', 'M_0000080419', 'M_0000080944', 'M_0000080947', 'M_0000081298']",['P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL']
,97.25868031,60,0.451128,0.001594,12,2.4,PACIFIC,PACIFIC,M_0000079018,M_0000079018,                 M_0000079018P_AGGREGATED_PACIFIC_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_PACIFIC_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_PACIFIC_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,AGGREGATED,60,5,311164,302634,KEEP,28.8,"['M_0000000094', 'M_0000001744', 'M_0000014050', 'M_0000014143', 'M_0000016588', 'M_0000016945', 'M_0000020908', 'M_0000021952', 'M_0000026194', 'M_0000034015', 'M_0000040519', 'M_0000072880', 'M_0000078928', 'M_0000078982', 'M_0000079018', 'M_0000080893', 'M_0000081010', 'M_0000099406']",['P_AGGREGATED_PACIFIC_GENERAL MEDICAL AND SURGICAL']
y,36.57947686,60,0.140187,0.638298,4.615385,1.818182,WEST SOUTH CENTRAL,WEST SOUTH CENTRAL,M_0000088645,M_0000088645,                 M_0000088645P_0000044635,P_0000044635,P_0000044635,CLINIC,ACADEMIC HEALTH SYSTEM,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,60,13,2485,909,KEEP,8.39160993,"['M_0000087997', 'M_0000088645']",['P_0000044635']
