,DIVISION_MOA,DIVISION_PETREL,MOA_FACILITY_OF_INTEREST,PETREL_FACILITY_OF_INTEREST,FACILITY_TYPE_MOA,FACILITY_TYPE_PETREL,BED_SIZE_MOA,BED_SIZE_PETREL,TOTAL_MATCHES,QUARTER_MATCHES,MATCHES_WITH,MATCHES_WITHOUT,PCT,DECISION,PCT_ALL_PETREL_MATCHES,PCT_ALL_MOA_MATCHES,AVG_SKUS_PER_QUARTER,AVG_QUARTERS_PER_SKU,SCORE,FACILITY_IDS_MOA,FACILITY_IDS_PETREL
511,PACIFIC,NEW ENGLAND,M_0000012256,P_0000064931,SURGI CENTER,ACADEMIC HEALTH SYSTEM,CATEGORY 1: 0-50,CATEGORY 4: 201-400,3,2,234,66,28.205128205128204,KEEP,0.075,0.000164,1.5,1.0,1.5,['M_0000012256'],"['P_0000041311', 'P_0000064931']"
512,PACIFIC,EAST NORTH CENTRAL,M_0000012256,P_0000041311,SURGI CENTER,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,3,2,270,220,81.48148148148148,KEEP,0.075,0.004011,1.5,1.0,1.5,"['M_0000012256', 'M_0000015133', 'M_0000019360', 'M_0000019678', 'M_0000037117']",['P_0000041311']
513,WEST SOUTH CENTRAL,EAST NORTH CENTRAL,M_0000015133,P_0000041311,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 4: 201-400,5,3,270,177,65.55555555555556,KEEP,0.068493,0.006684,1.666667,2.5,4.1666675,"['M_0000012256', 'M_0000015133', 'M_0000019360', 'M_0000019678', 'M_0000037117']",['P_0000041311']
514,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000019360,P_0000041311,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,CATEGORY 4: 201-400,3,2,270,241,89.25925925925925,KEEP,0.078947,0.004011,1.5,1.0,1.5,"['M_0000012256', 'M_0000015133', 'M_0000019360', 'M_0000019678', 'M_0000037117']",['P_0000041311']
515,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000019678,P_0000041311,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 4: 201-400,6,5,270,284,105.18518518518519,REMOVE,0.117647,0.008021,1.2,3.0,3.6,"['M_0000012256', 'M_0000015133', 'M_0000019360', 'M_0000019678', 'M_0000037117']",['P_0000041311']
516,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000037117,P_0000041311,NON HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,4,3,270,261,96.66666666666667,KEEP,0.088889,0.005348,1.333333,2.0,2.666666,"['M_0000012256', 'M_0000015133', 'M_0000019360', 'M_0000019678', 'M_0000037117']",['P_0000041311']
517,NEW ENGLAND,NEW ENGLAND,M_0000012544,P_0000093639,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,CATEGORY 2: 51-100,2782,18,26868,0,0.0,KEEP,0.984779,0.984779,154.555556,4.121481,636.997787498436,['M_0000012544'],['P_0000093639']
518,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000012826,P_0000037862,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,NON-ACUTE/UNKNOWN,9357,21,81517,0,0.0,KEEP,0.982981,0.969035,445.571429,4.875977,2172.596039661133,['M_0000012826'],['P_0000037862']
519,EAST NORTH CENTRAL,MIDDLE ATLANTIC,M_0000013030,P_0000038928,CLINICAL LAB,ACADEMIC HEALTH SYSTEM,CATEGORY 1: 0-50,CATEGORY 5: 401-600,3,3,56,0,0.0,KEEP,0.3,0.005329,1.0,1.5,1.5,['M_0000013030'],['P_0000038928']
520,MOUNTAIN,WEST SOUTH CENTRAL,M_0000013630,P_0000089683,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,3,3,147,139,94.5578231292517,KEEP,0.065217,0.021127,1.0,3.0,3.0,"['M_0000013630', 'M_0000020458', 'M_0000052768', 'M_0000078052']",['P_0000089683']
521,EAST SOUTH CENTRAL,WEST SOUTH CENTRAL,M_0000020458,P_0000089683,NON HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,8,5,147,107,72.78911564625851,KEEP,0.000729,0.056338,1.6,2.666667,4.2666672,"['M_0000013630', 'M_0000020458', 'M_0000052768', 'M_0000078052']",['P_0000089683']
522,WEST SOUTH CENTRAL,WEST SOUTH CENTRAL,M_0000052768,P_0000089683,SURGI CENTER,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,5,3,147,155,105.4421768707483,REMOVE,0.061728,0.035211,1.666667,1.666667,2.777778888889,"['M_0000013630', 'M_0000020458', 'M_0000052768', 'M_0000078052']",['P_0000089683']
523,SOUTH ATLANTIC,WEST SOUTH CENTRAL,M_0000078052,P_0000089683,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,NON-ACUTE/UNKNOWN,5,5,147,109,74.14965986394557,KEEP,0.16129,0.035211,1.0,5.0,5.0,"['M_0000013630', 'M_0000020458', 'M_0000052768', 'M_0000078052']",['P_0000089683']
524,SOUTH ATLANTIC,SOUTH ATLANTIC,M_0000013735,P_0000036214,HOSPITAL,ACADEMIC HEALTH SYSTEM,CATEGORY 6: 601-1000,CATEGORY 6: 601-1000,24282,14,249670,16326,6.539031521608523,KEEP,0.989204,0.949628,1734.428571,4.157165,7210.305750361215,"['M_0000013735', 'M_0000081910']",['P_0000036214']
525,SOUTH ATLANTIC,SOUTH ATLANTIC,M_0000081910,P_0000036214,HOSPITAL,ACADEMIC HEALTH SYSTEM,CATEGORY 1: 0-50,CATEGORY 6: 601-1000,879,11,249670,226973,90.90920014419034,KEEP,0.989865,0.034376,79.909091,2.301047,183.874574118277,"['M_0000013735', 'M_0000081910']",['P_0000036214']
526,SOUTH ATLANTIC,SOUTH ATLANTIC,M_0000013750,P_0000030974,HEALTH SYSTEM,GENERAL MEDICAL AND SURGICAL,CATEGORY 6: 601-1000,CATEGORY 6: 601-1000,16,10,281263,281534,100.0963511019935,REMOVE,0.551724,0.000608,1.6,2.285714,3.6571424,"['M_0000013750', 'M_0000020839', 'M_0000029551']",['P_0000030974']
527,SOUTH ATLANTIC,SOUTH ATLANTIC,M_0000020839,P_0000030974,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 7: 1001+,CATEGORY 6: 601-1000,25747,32,281263,2178,0.7743642071655354,KEEP,0.986853,0.978192,804.59375,4.483978,3607.7806739375,"['M_0000013750', 'M_0000020839', 'M_0000029551']",['P_0000030974']
528,SOUTH ATLANTIC,SOUTH ATLANTIC,M_0000029551,P_0000030974,NON HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 6: 601-1000,92,18,281263,278671,99.0784425964311,KEEP,0.989247,0.003495,5.111111,3.68,18.80888848,"['M_0000013750', 'M_0000020839', 'M_0000029551']",['P_0000030974']
529,WEST SOUTH CENTRAL,EAST NORTH CENTRAL,M_0000013927,P_0000025635,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 2: 51-100,5,3,4976,5115,102.79340836012862,REMOVE,0.054348,0.011186,1.666667,1.0,1.666667,['M_0000013927'],"['P_0000025635', 'P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL']"
530,WEST SOUTH CENTRAL,MOUNTAIN,M_0000013927,P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,AGGREGATED,11,5,4976,93,1.8689710610932475,KEEP,0.119565,0.000292,2.2,1.571429,3.4571438,['M_0000013927'],"['P_0000025635', 'P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL']"
531,MOUNTAIN,EAST NORTH CENTRAL,M_0000013942,P_0000082109,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,3,3,36,34,94.44444444444444,KEEP,0.088235,0.000898,1.0,3.0,3.0,['M_0000013942'],"['P_0000082109', 'P_0000044257', 'P_0000016925', 'P_0000084937']"
532,MOUNTAIN,EAST NORTH CENTRAL,M_0000013942,P_0000044257,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 1: 0-50,3,3,36,30,83.33333333333333,KEEP,0.088235,0.003077,1.0,3.0,3.0,['M_0000013942'],"['P_0000082109', 'P_0000044257', 'P_0000016925', 'P_0000084937']"
533,MOUNTAIN,MIDDLE ATLANTIC,M_0000013942,P_0000016925,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,5,4,36,68,188.88888888888889,REMOVE,0.147059,0.001724,1.25,1.666667,2.08333375,['M_0000013942'],"['P_0000082109', 'P_0000044257', 'P_0000016925', 'P_0000084937']"
534,MOUNTAIN,EAST NORTH CENTRAL,M_0000013942,P_0000084937,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 1: 0-50,7,4,36,52,144.44444444444446,REMOVE,0.205882,0.002592,1.75,2.333333,4.08333275,['M_0000013942'],"['P_0000082109', 'P_0000044257', 'P_0000016925', 'P_0000084937']"
535,MOUNTAIN,MIDDLE ATLANTIC,M_0000013942,P_0000016925,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,5,4,24803,24930,100.51203483449582,REMOVE,0.147059,0.001724,1.25,1.666667,2.08333375,"['M_0000013942', 'M_0000018319', 'M_0000033562', 'M_0000038260', 'M_0000065761', 'M_0000066052', 'M_0000066055', 'M_0000066322', 'M_0000066718']",['P_0000016925']
536,MOUNTAIN,MIDDLE ATLANTIC,M_0000018319,P_0000016925,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,4,4,24803,25008,100.82651292182398,REMOVE,0.125,0.001379,1.0,4.0,4.0,"['M_0000013942', 'M_0000018319', 'M_0000033562', 'M_0000038260', 'M_0000065761', 'M_0000066052', 'M_0000066055', 'M_0000066322', 'M_0000066718']",['P_0000016925']
537,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000033562,P_0000016925,NON HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,9,7,24803,27184,109.59964520420917,REMOVE,0.096774,0.003103,1.285714,3.0,3.857142,"['M_0000013942', 'M_0000018319', 'M_0000033562', 'M_0000038260', 'M_0000065761', 'M_0000066052', 'M_0000066055', 'M_0000066322', 'M_0000066718']",['P_0000016925']
538,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000038260,P_0000016925,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 4: 201-400,2734,17,24803,112,0.4515582792404145,KEEP,0.974341,0.942759,160.823529,4.155015,668.224175347935,"['M_0000013942', 'M_0000018319', 'M_0000033562', 'M_0000038260', 'M_0000065761', 'M_0000066052', 'M_0000066055', 'M_0000066322', 'M_0000066718']",['P_0000016925']
539,PACIFIC,MIDDLE ATLANTIC,M_0000065761,P_0000016925,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,7,4,24803,24909,100.42736765713825,REMOVE,0.194444,0.002414,1.75,2.333333,4.08333275,"['M_0000013942', 'M_0000018319', 'M_0000033562', 'M_0000038260', 'M_0000065761', 'M_0000066052', 'M_0000066055', 'M_0000066322', 'M_0000066718']",['P_0000016925']
540,PACIFIC,MIDDLE ATLANTIC,M_0000066052,P_0000016925,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,3,3,24803,24927,100.49993952344474,REMOVE,0.085714,0.001034,1.0,3.0,3.0,"['M_0000013942', 'M_0000018319', 'M_0000033562', 'M_0000038260', 'M_0000065761', 'M_0000066052', 'M_0000066055', 'M_0000066322', 'M_0000066718']",['P_0000016925']
541,PACIFIC,MIDDLE ATLANTIC,M_0000066055,P_0000016925,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,6,4,24803,24844,100.1653025843648,REMOVE,0.142857,0.002069,1.5,3.0,4.5,"['M_0000013942', 'M_0000018319', 'M_0000033562', 'M_0000038260', 'M_0000065761', 'M_0000066052', 'M_0000066055', 'M_0000066322', 'M_0000066718']",['P_0000016925']
542,PACIFIC,MIDDLE ATLANTIC,M_0000066322,P_0000016925,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,5,5,24803,24973,100.68540095956135,REMOVE,0.072464,0.001724,1.0,2.5,2.5,"['M_0000013942', 'M_0000018319', 'M_0000033562', 'M_0000038260', 'M_0000065761', 'M_0000066052', 'M_0000066055', 'M_0000066322', 'M_0000066718']",['P_0000016925']
543,PACIFIC,MIDDLE ATLANTIC,M_0000066718,P_0000016925,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,9,6,24803,25019,100.87086239567795,REMOVE,0.089109,0.003103,1.5,3.0,4.5,"['M_0000013942', 'M_0000018319', 'M_0000033562', 'M_0000038260', 'M_0000065761', 'M_0000066052', 'M_0000066055', 'M_0000066322', 'M_0000066718']",['P_0000016925']
544,MOUNTAIN,EAST NORTH CENTRAL,M_0000013942,P_0000044257,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 1: 0-50,3,3,8968,8940,99.68777876895629,KEEP,0.088235,0.003077,1.0,3.0,3.0,"['M_0000013942', 'M_0000096433']",['P_0000044257']
545,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000096433,P_0000044257,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 1: 0-50,764,5,8968,28,0.31222123104371097,KEEP,0.902007,0.78359,152.8,2.417722,369.4279216,"['M_0000013942', 'M_0000096433']",['P_0000044257']
546,MOUNTAIN,MOUNTAIN,M_0000014023,P_AGGREGATED_MOUNTAIN_CRITICAL ACCESS,HOSPITAL,CRITICAL ACCESS,CATEGORY 1: 0-50,AGGREGATED,3,3,6153,4309,70.03087924589632,KEEP,0.6,8e-05,1.0,1.5,1.5,"['M_0000014023', 'M_0000014485']",['P_AGGREGATED_MOUNTAIN_CRITICAL ACCESS']
547,MOUNTAIN,MOUNTAIN,M_0000014485,P_AGGREGATED_MOUNTAIN_CRITICAL ACCESS,HOSPITAL,CRITICAL ACCESS,CATEGORY 1: 0-50,AGGREGATED,5,4,6153,1803,29.302779132130667,KEEP,0.142857,0.000133,1.25,1.666667,2.08333375,"['M_0000014023', 'M_0000014485']",['P_AGGREGATED_MOUNTAIN_CRITICAL ACCESS']
548,MOUNTAIN,MOUNTAIN,M_0000014038,P_AGGREGATED_MOUNTAIN_ACADEMIC HEALTH SYSTEM,HOSPITAL,ACADEMIC HEALTH SYSTEM,CATEGORY 6: 601-1000,AGGREGATED,23,9,56563,10316,18.238070823683326,KEEP,0.223301,0.000611,2.555556,1.15,2.9388894,"['M_0000014038', 'M_0000018253']",['P_AGGREGATED_MOUNTAIN_ACADEMIC HEALTH SYSTEM']
549,MOUNTAIN,MOUNTAIN,M_0000018253,P_AGGREGATED_MOUNTAIN_ACADEMIC HEALTH SYSTEM,SURGI CENTER,ACADEMIC HEALTH SYSTEM,CATEGORY 1: 0-50,AGGREGATED,4,3,56563,47206,83.45738380213214,KEEP,0.075472,0.000106,1.333333,1.333333,1.777776888889,"['M_0000014038', 'M_0000018253']",['P_AGGREGATED_MOUNTAIN_ACADEMIC HEALTH SYSTEM']
550,SOUTH ATLANTIC,EAST NORTH CENTRAL,M_0000014167,P_0000009530,HOSPITAL,SURGERY CENTER,CATEGORY 4: 201-400,NON-ACUTE/UNKNOWN,3,3,33924,34012,100.25940337224384,REMOVE,0.006329,0.058824,1.0,1.5,1.5,['M_0000014167'],"['P_0000009530', 'P_AGGREGATED_SOUTH ATLANTIC_GENERAL MEDICAL AND SURGICAL']"
551,SOUTH ATLANTIC,SOUTH ATLANTIC,M_0000014167,P_AGGREGATED_SOUTH ATLANTIC_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,AGGREGATED,170,19,33924,107,0.31541091852375897,KEEP,0.35865,0.004516,8.947368,1.734694,15.520945585392,['M_0000014167'],"['P_0000009530', 'P_AGGREGATED_SOUTH ATLANTIC_GENERAL MEDICAL AND SURGICAL']"
552,SOUTH ATLANTIC,EAST NORTH CENTRAL,M_0000014167,P_0000009530,HOSPITAL,SURGERY CENTER,CATEGORY 4: 201-400,NON-ACUTE/UNKNOWN,3,3,177,114,64.40677966101696,KEEP,0.006329,0.058824,1.0,1.5,1.5,"['M_0000014167', 'M_0000039577']",['P_0000009530']
553,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000039577,P_0000009530,HOSPITAL,SURGERY CENTER,CATEGORY 4: 201-400,NON-ACUTE/UNKNOWN,3,3,177,107,60.451977401129945,KEEP,0.006928,0.058824,1.0,1.5,1.5,"['M_0000014167', 'M_0000039577']",['P_0000009530']
554,WEST SOUTH CENTRAL,WEST SOUTH CENTRAL,M_0000014185,P_AGGREGATED_WEST SOUTH CENTRAL_OTHER HOSPITAL,HOSPITAL,OTHER HOSPITAL,CATEGORY 2: 51-100,AGGREGATED,25,14,23900,0,0.0,KEEP,0.337838,0.000664,1.785714,1.136364,2.029221103896,['M_0000014185'],['P_AGGREGATED_WEST SOUTH CENTRAL_OTHER HOSPITAL']
555,SOUTH ATLANTIC,EAST NORTH CENTRAL,M_0000014197,P_0000113500,HOSPITAL,AMBULATORY CARE CENTER,CATEGORY 3: 101-200,NON-ACUTE/UNKNOWN,3,3,14985,14989,100.0266933600267,REMOVE,0.016949,0.1,1.0,3.0,3.0,['M_0000014197'],"['P_0000113500', 'P_AGGREGATED_SOUTH ATLANTIC_GENERAL MEDICAL AND SURGICAL']"
556,SOUTH ATLANTIC,SOUTH ATLANTIC,M_0000014197,P_AGGREGATED_SOUTH ATLANTIC_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,AGGREGATED,70,18,14985,12,0.08008008008008008,KEEP,0.39548,0.00186,3.888889,1.666667,6.481482962963,['M_0000014197'],"['P_0000113500', 'P_AGGREGATED_SOUTH ATLANTIC_GENERAL MEDICAL AND SURGICAL']"
557,SOUTH ATLANTIC,EAST NORTH CENTRAL,M_0000014197,P_0000113500,HOSPITAL,AMBULATORY CARE CENTER,CATEGORY 3: 101-200,NON-ACUTE/UNKNOWN,3,3,66,56,84.84848484848484,KEEP,0.016949,0.1,1.0,3.0,3.0,"['M_0000014197', 'M_0000025270', 'M_0000040534']",['P_0000113500']
558,NEW ENGLAND,EAST NORTH CENTRAL,M_0000025270,P_0000113500,HEALTH SYSTEM,AMBULATORY CARE CENTER,CATEGORY 3: 101-200,NON-ACUTE/UNKNOWN,6,4,66,53,80.3030303030303,KEEP,0.000732,0.2,1.5,3.0,4.5,"['M_0000014197', 'M_0000025270', 'M_0000040534']",['P_0000113500']
559,NEW ENGLAND,EAST NORTH CENTRAL,M_0000040534,P_0000113500,HOSPITAL,AMBULATORY CARE CENTER,CATEGORY 3: 101-200,NON-ACUTE/UNKNOWN,4,3,66,93,140.9090909090909,REMOVE,0.001059,0.133333,1.333333,2.0,2.666666,"['M_0000014197', 'M_0000025270', 'M_0000040534']",['P_0000113500']
560,MOUNTAIN,WEST NORTH CENTRAL,M_0000014485,P_0000030280,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 5: 401-600,3,3,3626,3724,102.70270270270271,REMOVE,0.085714,0.005848,1.0,3.0,3.0,['M_0000014485'],"['P_0000030280', 'P_0000037320', 'P_0000033800', 'P_0000043182', 'P_AGGREGATED_MOUNTAIN_CRITICAL ACCESS']"
561,MOUNTAIN,WEST NORTH CENTRAL,M_0000014485,P_0000037320,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 3: 101-200,3,3,3626,3706,102.20628792057363,REMOVE,0.085714,0.008824,1.0,3.0,3.0,['M_0000014485'],"['P_0000030280', 'P_0000037320', 'P_0000033800', 'P_0000043182', 'P_AGGREGATED_MOUNTAIN_CRITICAL ACCESS']"
562,MOUNTAIN,WEST NORTH CENTRAL,M_0000014485,P_0000033800,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 3: 101-200,3,3,3626,3692,101.82018753447325,REMOVE,0.085714,0.008646,1.0,3.0,3.0,['M_0000014485'],"['P_0000030280', 'P_0000037320', 'P_0000033800', 'P_0000043182', 'P_AGGREGATED_MOUNTAIN_CRITICAL ACCESS']"
563,MOUNTAIN,WEST SOUTH CENTRAL,M_0000014485,P_0000043182,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 5: 401-600,3,3,3626,3808,105.01930501930502,REMOVE,0.085714,0.006494,1.0,3.0,3.0,['M_0000014485'],"['P_0000030280', 'P_0000037320', 'P_0000033800', 'P_0000043182', 'P_AGGREGATED_MOUNTAIN_CRITICAL ACCESS']"
564,MOUNTAIN,MOUNTAIN,M_0000014485,P_AGGREGATED_MOUNTAIN_CRITICAL ACCESS,HOSPITAL,CRITICAL ACCESS,CATEGORY 1: 0-50,AGGREGATED,5,4,3626,33,0.9100937672366244,KEEP,0.142857,0.000133,1.25,1.666667,2.08333375,['M_0000014485'],"['P_0000030280', 'P_0000037320', 'P_0000033800', 'P_0000043182', 'P_AGGREGATED_MOUNTAIN_CRITICAL ACCESS']"
565,MOUNTAIN,WEST SOUTH CENTRAL,M_0000014485,P_0000043182,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 5: 401-600,3,3,216,169,78.24074074074075,KEEP,0.085714,0.006494,1.0,3.0,3.0,"['M_0000014485', 'M_0000035359']",['P_0000043182']
566,NEW ENGLAND,WEST SOUTH CENTRAL,M_0000035359,P_0000043182,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 5: 401-600,5,4,216,49,22.685185185185187,KEEP,0.073529,0.010823,1.25,1.666667,2.08333375,"['M_0000014485', 'M_0000035359']",['P_0000043182']
567,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000014524,P_0000042360,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,NON-ACUTE/UNKNOWN,6605,13,55205,0,0.0,KEEP,0.992785,0.968191,508.076923,4.527073,2300.101320036379,['M_0000014524'],['P_0000042360']
568,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000014539,P_0000014798,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 4: 201-400,7242,12,68197,605,0.887135797762365,KEEP,0.9817,0.951143,603.5,4.003317,2416.0018095,"['M_0000014539', 'M_0000085312']",['P_0000014798']
569,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000085312,P_0000014798,MEDICAL GROUP,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,41,4,68197,67498,98.97502822704811,KEEP,0.953488,0.005385,10.25,1.464286,15.0089315,"['M_0000014539', 'M_0000085312']",['P_0000014798']
570,MOUNTAIN,EAST NORTH CENTRAL,M_0000014611,P_0000025635,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,CATEGORY 2: 51-100,12,8,8090,8128,100.46971569839307,REMOVE,0.051502,0.026846,1.5,2.4,3.6,['M_0000014611'],"['P_0000025635', 'P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL']"
571,MOUNTAIN,MOUNTAIN,M_0000014611,P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,AGGREGATED,32,11,8090,145,1.792336217552534,KEEP,0.137339,0.00085,2.909091,1.777778,5.171717979798,['M_0000014611'],"['P_0000025635', 'P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL']"
572,PACIFIC,EAST NORTH CENTRAL,M_0000015283,P_0000042034,HOSPITAL,HEALTHCARE CORPORATE OFFICE,CATEGORY 4: 201-400,NON-ACUTE/UNKNOWN,4,3,284,290,102.11267605633803,REMOVE,0.014085,0.051948,1.333333,1.0,1.333333,"['M_0000015283', 'M_0000021298', 'M_0000033937', 'M_0000039106', 'M_0000068680']",['P_0000042034']
573,SOUTH ATLANTIC,EAST NORTH CENTRAL,M_0000021298,P_0000042034,HOSPITAL,HEALTHCARE CORPORATE OFFICE,CATEGORY 6: 601-1000,NON-ACUTE/UNKNOWN,7,3,284,226,79.5774647887324,KEEP,0.000289,0.090909,2.333333,1.75,4.08333275,"['M_0000015283', 'M_0000021298', 'M_0000033937', 'M_0000039106', 'M_0000068680']",['P_0000042034']
574,MOUNTAIN,EAST NORTH CENTRAL,M_0000033937,P_0000042034,HOSPITAL,HEALTHCARE CORPORATE OFFICE,CATEGORY 4: 201-400,NON-ACUTE/UNKNOWN,5,2,284,265,93.30985915492958,KEEP,0.02994,0.064935,2.5,1.0,2.5,"['M_0000015283', 'M_0000021298', 'M_0000033937', 'M_0000039106', 'M_0000068680']",['P_0000042034']
575,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000039106,P_0000042034,HOSPITAL,HEALTHCARE CORPORATE OFFICE,CATEGORY 6: 601-1000,NON-ACUTE/UNKNOWN,3,2,284,310,109.15492957746478,REMOVE,0.052632,0.038961,1.5,1.5,2.25,"['M_0000015283', 'M_0000021298', 'M_0000033937', 'M_0000039106', 'M_0000068680']",['P_0000042034']
576,EAST SOUTH CENTRAL,EAST NORTH CENTRAL,M_0000068680,P_0000042034,HOSPITAL,HEALTHCARE CORPORATE OFFICE,CATEGORY 6: 601-1000,NON-ACUTE/UNKNOWN,6,4,284,321,113.02816901408451,REMOVE,0.035928,0.077922,1.5,2.0,3.0,"['M_0000015283', 'M_0000021298', 'M_0000033937', 'M_0000039106', 'M_0000068680']",['P_0000042034']
577,MOUNTAIN,MOUNTAIN,M_0000015364,P_0000163881,HOSPITAL,SURGERY CENTER,CATEGORY 2: 51-100,NON-ACUTE/UNKNOWN,3,3,129,0,0.0,KEEP,0.058824,0.021898,1.0,1.5,1.5,['M_0000015364'],['P_0000163881']
578,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000015727,P_0000038747,HOSPITAL,ACADEMIC HEALTH SYSTEM,CATEGORY 3: 101-200,NON-ACUTE/UNKNOWN,34,3,8868,7456,84.07758231844835,KEEP,0.241135,0.00166,11.333333,1.133333,12.844440288889,['M_0000015727'],"['P_0000038747', 'P_AGGREGATED_EAST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL']"
